Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,productivity_score,engagement_score,risk_score,work_life_balance_score,tenure_factor,cluster,swot_category,outlier,attrition_probability,attrition_risk_level
531,Marketing,Male,37,Engineer,2018-02-28 08:03:05.556036,6,Master,2,7200.0,48,23,20,14,75,14,88,1,4.28,True,1.22,2.02,,3,4,3,Opportunity,0,0.10045415750996677,Low
532,Customer Support,Female,30,Engineer,2018-12-05 08:03:05.556036,5,Bachelor,3,7800.0,44,7,3,3,75,15,87,0,4.82,False,1.65,3.0,,5,3,0,Opportunity,0,0.09870470431221966,Very Low
533,Legal,Male,34,Manager,2019-07-20 08:03:05.556036,5,Master,2,7200.0,38,45,21,9,100,9,39,1,4.21,False,1.55,1.4,,3,3,3,Opportunity,0,0.09919385690261891,Very Low
534,Customer Support,Female,45,Developer,2016-06-02 08:03:05.556036,8,High School,4,7000.0,52,12,25,11,25,5,97,1,2.21,False,1.78,2.1,,3,4,3,Opportunity,0,0.10124448410548223,Low
535,HR,Male,29,Consultant,2020-09-14 08:03:05.556036,3,High School,2,6600.0,48,46,21,0,75,9,47,0,3.96,False,1.92,2.16,,3,2,2,Opportunity,0,0.09976177152228251,Very Low
536,Finance,Female,45,Specialist,2022-03-09 08:03:05.556036,2,Bachelor,1,4950.0,52,14,10,12,50,4,26,0,4.16,True,0.61,0.19,,4,2,1,Weakness,0,0.10067689878166573,Low
537,Marketing,Female,46,Technician,2018-03-08 08:03:05.556036,6,Bachelor,2,4200.0,45,37,29,5,75,3,89,1,4.06,False,1.74,3.12,,2,4,3,Opportunity,0,0.10061512587444302,Low
538,IT,Male,35,Manager,2022-04-07 08:03:05.556036,2,Bachelor,3,7800.0,49,17,25,6,0,5,57,2,4.16,True,1.62,2.72,,3,2,2,Opportunity,0,0.09962878124681245,Very Low
539,HR,Female,46,Technician,2021-03-13 08:03:05.556036,3,High School,5,5250.0,59,4,13,7,100,4,29,0,2.4,False,1.92,0.45,,4,2,2,Opportunity,0,0.0991563490957974,Very Low
540,Sales,Female,55,Technician,2018-05-03 08:03:05.556036,6,High School,4,4900.0,30,12,29,1,25,9,89,2,1.58,False,1.97,3.5,,2,4,3,Opportunity,1,0.10148765856572632,Low
541,Legal,Female,52,Engineer,2022-09-28 08:03:05.556036,1,Bachelor,2,7200.0,36,6,20,4,75,2,2,0,3.18,False,0.9,0.35,,3,1,1,Weakness,0,0.10052297251033396,Low
542,Marketing,Female,35,Specialist,2022-12-15 08:03:05.556036,1,Bachelor,3,5850.0,43,31,10,10,100,3,26,1,4.8,False,1.61,1.1,,4,1,2,Opportunity,0,0.09760548971841279,Very Low
543,Marketing,Other,38,Specialist,2019-04-05 08:03:05.556036,5,PhD,1,4950.0,40,32,26,12,75,16,42,2,4.0,False,0.91,1.55,,2,3,3,Opportunity,0,0.10095139766935671,Low
544,Legal,Female,35,Developer,2024-06-29 08:03:05.556036,0,Bachelor,2,6000.0,40,8,9,8,50,4,3,0,4.52,True,0.86,0.2,,4,1,1,Weakness,0,0.09889985621827797,Very Low
545,Sales,Male,39,Developer,2015-01-02 08:03:05.556036,9,Bachelor,1,5500.0,57,41,12,7,100,10,45,0,2.33,False,1.25,0.83,,4,4,1,Weakness,0,0.10236923525316367,Low
546,Operations,Female,33,Manager,2023-03-26 08:03:05.556036,1,Bachelor,1,6600.0,41,25,11,13,75,11,5,2,2.38,False,0.58,0.09,,4,1,1,Weakness,0,0.10183415755982288,Low
547,Sales,Male,52,Specialist,2015-12-09 08:03:05.556036,8,High School,1,4950.0,49,19,28,9,0,13,79,1,3.44,False,0.93,2.21,,2,4,3,Opportunity,0,0.10255596937064675,Low
548,Sales,Other,58,Analyst,2024-09-01 08:03:05.556036,0,Bachelor,3,5200.0,52,12,5,4,25,18,31,0,2.95,False,1.48,1.01,,5,1,2,Opportunity,0,0.0999769494409232,Very Low
549,Finance,Female,48,Specialist,2019-10-29 08:03:05.556036,4,High School,1,4950.0,59,15,23,12,0,6,81,1,1.41,False,0.75,1.38,,3,3,1,Weakness,0,0.10484519008234915,Low
550,Operations,Male,31,Engineer,2018-07-03 08:03:05.556036,6,Master,2,7200.0,31,16,11,4,0,9,62,2,1.85,True,1.2,2.51,,4,4,0,Opportunity,0,0.10216197151936218,Low
551,Engineering,Female,31,Specialist,2023-09-04 08:03:05.556036,1,Bachelor,2,5400.0,54,13,24,14,50,18,59,1,3.08,False,0.94,1.0,,3,1,1,Weakness,0,0.10178789819274511,Low
552,Customer Support,Female,45,Analyst,2016-12-20 08:03:05.556036,7,Master,3,5200.0,54,16,22,0,100,17,17,2,2.57,False,1.63,2.07,,3,4,3,Opportunity,0,0.10079772138309903,Low
553,Engineering,Female,24,Developer,2018-09-19 08:03:05.556036,5,Bachelor,2,6000.0,38,39,2,4,25,16,46,0,4.2,False,1.63,1.7,,5,3,0,Opportunity,0,0.09883972801563688,Very Low
554,Customer Support,Male,60,Engineer,2021-09-09 08:03:05.556036,2,Bachelor,5,9000.0,40,1,27,5,100,19,7,1,2.66,False,1.8,0.72,,2,2,3,Opportunity,0,0.09871105558516137,Very Low
555,Sales,Male,24,Technician,2014-09-08 08:03:05.556036,9,Master,1,3850.0,52,7,23,2,50,18,96,2,2.34,False,1.0,3.74,,3,4,3,Opportunity,1,0.10422503508035302,Low
556,Finance,Male,60,Analyst,2018-04-29 08:03:05.556036,6,High School,5,6000.0,42,33,6,12,0,19,19,1,2.9,False,2.15,0.2,,4,4,0,Opportunity,0,0.09729985541827132,Very Low
557,Customer Support,Female,51,Specialist,2024-03-21 08:03:05.556036,0,Bachelor,2,5400.0,40,5,14,9,75,13,90,1,1.68,False,0.97,2.04,,4,1,2,Opportunity,0,0.10319506634931801,Low
558,Engineering,Female,48,Specialist,2019-04-20 08:03:05.556036,5,Master,5,6750.0,40,2,6,8,50,15,98,0,2.48,False,2.01,2.07,,4,3,0,Opportunity,0,0.09933884833485658,Very Low
559,Legal,Female,54,Technician,2016-10-08 08:03:05.556036,7,High School,2,4200.0,36,45,1,1,25,7,34,2,1.12,True,1.68,2.0,,5,4,0,Opportunity,0,0.10169860118925785,Low
560,Finance,Female,29,Developer,2020-08-08 08:03:05.556036,4,Bachelor,1,5500.0,31,13,24,14,100,13,40,2,2.88,False,0.44,0.97,,3,3,1,Weakness,1,0.10221447304685073,Low
561,Customer Support,Female,46,Manager,2023-02-02 08:03:05.556036,1,Bachelor,1,6600.0,47,12,23,14,0,18,37,2,2.4,False,0.47,0.77,,3,1,1,Weakness,0,0.10304845603866165,Low
562,Marketing,Female,56,Specialist,2015-07-19 08:03:05.556036,9,Bachelor,1,4950.0,40,18,13,12,100,13,61,2,3.92,False,0.73,2.0,,4,4,1,Weakness,0,0.10121879021286363,Low
563,Engineering,Male,56,Analyst,2022-02-23 08:03:05.556036,2,Bachelor,1,4400.0,40,15,0,6,0,17,12,2,3.58,False,0.71,1.45,,5,2,1,Weakness,0,0.10062273484871251,Low
564,Sales,Female,57,Technician,2022-08-02 08:03:05.556036,2,High School,3,4550.0,49,27,25,13,0,3,20,0,2.8,False,1.38,-0.43,,3,2,1,Weakness,0,0.10011188179451502,Low
565,Sales,Female,35,Analyst,2019-01-03 08:03:05.556036,5,Master,3,5200.0,60,36,25,14,25,15,3,0,3.31,False,1.5,-0.85,,3,3,1,Weakness,1,0.0994397279015623,Very Low
566,Operations,Male,33,Technician,2017-06-18 08:03:05.556036,7,Bachelor,5,5250.0,41,26,11,2,75,17,60,0,1.4,False,2.45,1.6,,4,4,0,Opportunity,0,0.09958382776523754,Very Low
567,Customer Support,Female,26,Technician,2018-07-06 08:03:05.556036,6,High School,5,5250.0,50,5,12,10,100,18,75,1,4.14,False,2.01,2.16,,4,4,0,Opportunity,0,0.09780934845704252,Very Low
568,Operations,Female,28,Engineer,2017-12-23 08:03:05.556036,6,Bachelor,4,8400.0,60,35,1,7,0,11,52,0,1.56,True,2.16,0.82,,5,4,0,Opportunity,0,0.10020249850281827,Low
569,Marketing,Female,55,Specialist,2015-01-03 08:03:05.556036,9,Master,5,6750.0,32,2,3,9,75,9,2,1,1.66,False,1.6,-0.16,,5,4,1,Weakness,0,0.09868147956857938,Very Low
570,Legal,Male,46,Developer,2014-10-15 08:03:05.556036,9,Bachelor,4,7000.0,46,14,29,14,50,18,87,2,4.04,False,1.72,2.43,,2,4,3,Opportunity,0,0.09924937911289418,Very Low
571,HR,Male,35,Developer,2019-02-20 08:03:05.556036,5,High School,4,7000.0,39,35,18,3,100,11,5,1,2.47,True,2.08,0.87,,3,3,3,Opportunity,0,0.09877459892854659,Very Low
572,Operations,Female,32,Manager,2021-03-24 08:03:05.556036,3,Bachelor,1,6600.0,57,40,24,13,75,19,23,0,2.1,False,0.95,-0.52,,3,2,1,Weakness,1,0.10267232384553285,Low
573,HR,Female,26,Analyst,2018-12-15 08:03:05.556036,5,Bachelor,2,4800.0,34,12,6,14,50,15,56,0,2.21,False,0.8,0.2,,4,3,1,Weakness,0,0.10154606340729941,Low
574,Finance,Female,35,Analyst,2021-10-08 08:03:05.556036,2,Bachelor,4,5600.0,40,0,20,5,100,13,92,1,3.97,False,1.77,3.17,,3,2,2,Opportunity,0,0.09928501485333104,Very Low
575,Engineering,Female,41,Manager,2020-07-30 08:03:05.556036,4,Bachelor,5,9000.0,53,35,19,14,75,4,31,2,2.13,False,2.18,0.56,,3,3,3,Opportunity,0,0.09886186918889128,Very Low
576,Marketing,Male,50,Analyst,2021-11-12 08:03:05.556036,2,High School,5,6000.0,43,12,7,6,75,7,5,1,4.86,False,2.02,1.09,,4,2,2,Opportunity,0,0.09577948688620308,Very Low
577,Marketing,Male,25,Technician,2015-08-22 08:03:05.556036,9,High School,4,4900.0,30,39,6,14,100,17,47,0,1.12,False,1.84,-0.29,,4,4,1,Weakness,1,0.09986312896573056,Very Low
578,IT,Male,40,Specialist,2021-11-12 08:03:05.556036,2,High School,3,5850.0,33,34,20,11,100,8,0,1,1.22,True,1.38,-0.57,,3,2,1,Weakness,0,0.10080772735900205,Low
579,Customer Support,Female,37,Developer,2022-06-02 08:03:05.556036,2,Bachelor,1,5500.0,41,11,23,4,25,11,84,1,4.54,False,0.99,3.24,,3,2,2,Opportunity,0,0.10136093638842553,Low
580,IT,Female,52,Specialist,2019-11-30 08:03:05.556036,4,Bachelor,2,5400.0,40,1,8,12,75,9,77,2,2.7,False,0.8,2.1,,4,3,1,Weakness,0,0.1019278715285525,Low
581,Engineering,Male,54,Analyst,2018-12-13 08:03:05.556036,5,Bachelor,3,5200.0,47,20,19,14,25,5,35,1,2.4,False,1.26,0.23,,3,3,1,Weakness,0,0.10069838127715007,Low
582,Finance,Male,54,Specialist,2017-05-13 08:03:05.556036,7,Bachelor,2,5400.0,32,8,27,14,75,7,86,2,2.38,False,0.83,2.0,,2,4,3,Opportunity,1,0.10259238437876732,Low
583,HR,Male,34,Manager,2015-08-18 08:03:05.556036,9,Bachelor,5,9000.0,57,23,25,8,75,14,13,1,1.1,False,2.1,0.1,,3,4,3,Opportunity,0,0.10017881382651263,Low
584,Legal,Male,39,Developer,2021-09-06 08:03:05.556036,2,High School,1,5500.0,45,19,17,9,100,13,32,0,1.81,False,0.7,0.13,,3,2,1,Weakness,0,0.10309692564439805,Low
585,Sales,Female,59,Specialist,2018-03-10 08:03:05.556036,6,Bachelor,3,5850.0,40,47,4,4,100,15,71,1,2.92,False,2.15,2.5,,5,4,0,Opportunity,0,0.09946406736282724,Very Low
586,Engineering,Female,53,Engineer,2023-07-24 08:03:05.556036,1,Bachelor,4,8400.0,60,8,9,7,50,4,37,1,3.62,False,1.73,1.46,,4,1,2,Opportunity,0,0.09887453501704233,Very Low
587,IT,Male,49,Developer,2023-12-28 08:03:05.556036,0,High School,2,6000.0,44,46,13,3,0,5,14,0,1.82,False,1.62,0.43,,4,1,2,Opportunity,0,0.10112452633695407,Low
588,Marketing,Male,59,Analyst,2015-07-07 08:03:05.556036,9,High School,1,4400.0,59,10,6,3,0,11,20,0,2.16,False,0.78,0.66,,4,4,1,Weakness,0,0.10283249820547793,Low
589,Engineering,Female,36,Consultant,2015-06-01 08:03:05.556036,9,High School,1,6050.0,45,2,9,12,50,14,15,0,1.4,False,0.25,-0.78,,4,4,1,Weakness,1,0.10342039341914791,Low
590,Marketing,Male,43,Analyst,2021-06-15 08:03:05.556036,3,High School,5,6000.0,45,49,11,11,50,18,62,0,1.34,False,2.56,0.51,,4,2,2,Opportunity,0,0.09918279389255588,Very Low
591,Engineering,Male,27,Consultant,2022-06-22 08:03:05.556036,2,High School,1,6050.0,51,28,7,3,50,8,90,1,4.35,False,1.36,3.46,,4,2,2,Opportunity,0,0.10100318466799034,Low
592,Finance,Male,54,Consultant,2024-01-31 08:03:05.556036,0,Bachelor,5,8250.0,34,22,12,8,75,2,15,2,1.03,False,1.99,0.63,,4,1,2,Opportunity,0,0.09941426090415392,Very Low
593,Marketing,Female,29,Developer,2020-07-13 08:03:05.556036,4,Bachelor,3,6500.0,45,36,11,4,75,7,39,2,1.09,False,1.82,1.75,,4,3,0,Opportunity,0,0.10153625430553469,Low
594,HR,Male,33,Analyst,2018-05-12 08:03:05.556036,6,Bachelor,4,5600.0,33,16,28,1,50,11,25,2,1.99,False,1.85,2.0,,2,4,3,Opportunity,0,0.10018309060988127,Low
595,HR,Male,35,Developer,2018-07-29 08:03:05.556036,6,Bachelor,1,5500.0,39,44,24,0,0,9,8,0,1.51,True,1.31,0.58,,3,4,1,Weakness,0,0.10260682055936354,Low
596,Finance,Female,43,Manager,2017-06-28 08:03:05.556036,7,Bachelor,4,8400.0,47,35,4,13,100,18,28,0,4.83,False,1.93,0.28,,5,4,0,Opportunity,0,0.09642028482630662,Very Low
597,Sales,Male,40,Technician,2017-09-15 08:03:05.556036,6,Bachelor,3,4550.0,40,17,18,7,75,18,18,2,4.75,False,1.43,1.76,,3,4,3,Opportunity,0,0.09811873763511517,Very Low
598,Operations,Female,27,Technician,2020-11-20 08:03:05.556036,3,Bachelor,5,5250.0,35,11,16,1,75,6,56,2,1.78,False,2.21,2.72,,3,2,2,Opportunity,0,0.0996316188455318,Very Low
599,IT,Female,39,Developer,2021-08-27 08:03:05.556036,3,High School,3,6500.0,40,48,20,9,50,2,64,1,2.76,False,1.97,1.66,,3,2,2,Opportunity,0,0.09996338773173627,Very Low
600,Operations,Male,34,Technician,2020-04-17 08:03:05.556036,4,High School,5,5250.0,52,4,25,10,75,8,38,2,4.46,True,1.89,1.82,,3,3,3,Opportunity,0,0.09753933443597837,Very Low
601,HR,Other,27,Developer,2020-07-24 08:03:05.556036,4,Master,3,6500.0,59,42,7,10,75,1,69,2,1.28,False,1.89,1.8,,4,3,0,Opportunity,0,0.10178190599162097,Low
602,IT,Male,27,Developer,2023-12-30 08:03:05.556036,0,Master,5,7500.0,30,16,5,1,0,3,95,2,4.72,False,2.5,4.43,,5,1,2,Opportunity,1,0.09668117986528603,Very Low
603,Customer Support,Female,46,Analyst,2015-03-24 08:03:05.556036,9,Master,1,4400.0,41,49,24,5,25,15,8,2,3.96,False,1.31,1.56,,3,4,3,Opportunity,0,0.10016548607154221,Low
604,Sales,Male,28,Consultant,2016-09-18 08:03:05.556036,7,Bachelor,2,6600.0,42,19,11,2,25,13,19,1,4.25,False,1.3,1.79,,4,4,0,Opportunity,0,0.09932732101794615,Very Low
605,Marketing,Male,41,Engineer,2023-11-21 08:03:05.556036,0,High School,5,9000.0,34,9,20,6,100,17,41,2,1.7,False,1.95,1.7,,3,1,2,Opportunity,0,0.09963257271483725,Very Low
606,IT,Female,35,Engineer,2024-06-04 08:03:05.556036,0,Master,4,8400.0,49,1,3,12,75,10,75,0,3.7,False,1.53,1.3,,5,1,2,Opportunity,0,0.09890853737039668,Very Low
607,Engineering,Female,43,Manager,2023-06-08 08:03:05.556036,1,High School,2,7200.0,39,41,21,12,25,9,53,1,4.77,False,1.45,1.52,,3,1,2,Opportunity,0,0.0989209368767764,Very Low
608,Sales,Male,42,Technician,2018-05-14 08:03:05.556036,6,Bachelor,1,3850.0,59,30,9,5,25,2,2,2,4.73,False,1.08,1.61,,4,4,1,Weakness,0,0.09973189826536505,Very Low
609,Sales,Female,43,Technician,2023-10-31 08:03:05.556036,0,Bachelor,1,3850.0,34,42,17,3,25,16,33,2,4.68,False,1.34,2.62,,3,1,2,Opportunity,0,0.09956168203201252,Very Low
610,Sales,Male,30,Technician,2023-04-19 08:03:05.556036,1,High School,1,3850.0,33,15,20,8,100,18,16,1,3.48,False,0.62,0.77,,3,1,1,Weakness,0,0.10114054538461734,Low
611,Marketing,Female,42,Manager,2019-02-20 08:03:05.556036,5,High School,1,6600.0,55,7,19,7,75,15,15,2,1.58,False,0.55,0.9,,3,3,1,Weakness,0,0.10383901045305763,Low
612,HR,Male,42,Technician,2022-10-09 08:03:05.556036,1,Bachelor,5,5250.0,52,46,14,9,100,1,46,1,2.98,True,2.6,1.27,,4,1,2,Opportunity,0,0.09776621941724477,Very Low
613,Operations,Male,56,Developer,2020-07-19 08:03:05.556036,4,PhD,3,6500.0,55,32,17,11,25,9,95,2,4.34,False,1.86,3.08,,3,3,3,Opportunity,0,0.09947596534944826,Very Low
614,Sales,Female,41,Analyst,2019-01-21 08:03:05.556036,5,Bachelor,3,5200.0,45,0,1,7,0,15,77,1,1.96,False,1.28,2.04,,5,3,0,Opportunity,0,0.10159984756842333,Low
615,Operations,Male,24,Specialist,2015-07-10 08:03:05.556036,9,High School,2,5400.0,30,16,0,6,25,7,69,1,3.65,True,1.21,2.39,,5,4,0,Opportunity,0,0.10000378584328458,Low
616,Operations,Male,26,Technician,2016-03-13 08:03:05.556036,8,High School,4,4900.0,50,9,13,9,0,6,29,1,3.24,False,1.6,0.91,,4,4,0,Opportunity,0,0.09899048316812413,Very Low
617,Sales,Female,36,Engineer,2022-04-25 08:03:05.556036,2,Master,2,7200.0,34,44,28,12,75,17,27,1,2.14,False,1.3,0.21,,2,2,1,Weakness,0,0.1012406068749813,Low
618,Operations,Male,56,Consultant,2015-03-04 08:03:05.556036,9,Bachelor,1,6050.0,48,24,9,2,50,4,50,1,4.2,False,1.17,2.55,,4,4,0,Opportunity,0,0.1007214465076502,Low
619,IT,Female,40,Consultant,2023-12-04 08:03:05.556036,0,Master,2,6600.0,59,29,7,7,25,8,23,0,4.08,False,1.38,0.72,,4,1,2,Opportunity,0,0.09951619965379889,Very Low
620,Operations,Female,56,Technician,2019-09-27 08:03:05.556036,4,High School,1,3850.0,55,21,5,1,0,19,40,0,3.1,True,1.12,1.65,,5,3,0,Opportunity,0,0.10175415137130146,Low
621,HR,Male,40,Specialist,2017-07-28 08:03:05.556036,7,Bachelor,4,6300.0,58,0,10,3,0,16,49,0,3.24,False,1.75,1.66,,4,4,0,Opportunity,0,0.09952929859291222,Very Low
622,Engineering,Female,35,Consultant,2021-07-22 08:03:05.556036,3,High School,1,6050.0,51,26,19,0,0,11,39,0,2.51,False,1.19,1.6,,3,2,2,Opportunity,0,0.1025706804304029,Low
623,Legal,Male,33,Developer,2023-01-28 08:03:05.556036,1,High School,4,7000.0,60,44,28,12,50,6,34,2,3.93,False,2.16,1.33,,2,1,2,Opportunity,0,0.09831740751933504,Very Low
624,Engineering,Male,42,Technician,2022-05-29 08:03:05.556036,2,Master,5,5250.0,59,38,23,9,50,11,37,1,2.28,False,2.45,0.87,,3,2,2,Opportunity,0,0.09894791185973693,Very Low
625,Legal,Female,51,Engineer,2019-09-13 08:03:05.556036,4,High School,5,9000.0,55,27,9,6,50,12,75,0,1.17,False,2.43,1.42,,4,3,0,Opportunity,0,0.1002474569733279,Low
626,Legal,Male,49,Consultant,2020-04-12 08:03:05.556036,4,Master,1,6050.0,52,12,21,1,25,2,17,2,2.9,False,0.87,2.02,,3,3,1,Weakness,0,0.10241448081416829,Low
627,IT,Female,26,Manager,2018-04-13 08:03:05.556036,6,High School,3,7800.0,43,4,14,14,50,5,82,1,2.85,False,1.15,1.51,,4,4,1,Weakness,0,0.10097956894835883,Low
628,IT,Female,33,Engineer,2019-06-14 08:03:05.556036,5,PhD,5,9000.0,50,45,17,0,0,11,16,0,1.32,False,2.72,0.73,,3,3,3,Opportunity,1,0.0990701453424641,Very Low
629,Finance,Female,35,Manager,2022-06-09 08:03:05.556036,2,Bachelor,5,9000.0,43,41,22,10,100,15,87,1,3.73,True,2.61,2.36,,3,2,2,Opportunity,0,0.09768137296521795,Very Low
630,Sales,Female,35,Engineer,2017-09-11 08:03:05.556036,6,High School,3,7800.0,31,35,21,3,50,15,97,2,4.86,False,2.1,4.26,,3,4,3,Opportunity,1,0.09850700634992372,Very Low
631,HR,Female,48,Analyst,2023-10-12 08:03:05.556036,0,Bachelor,1,4400.0,43,41,16,8,0,2,37,1,2.55,False,1.14,1.06,,3,1,2,Opportunity,0,0.10187313295435234,Low
632,Finance,Female,35,Manager,2019-05-05 08:03:05.556036,5,Bachelor,2,7200.0,60,30,1,1,0,19,24,0,4.25,False,1.61,1.54,,5,3,0,Opportunity,1,0.09921654606738013,Very Low
633,IT,Female,35,Technician,2018-05-08 08:03:05.556036,6,Bachelor,3,4550.0,37,30,3,6,50,15,73,1,3.84,False,1.83,2.54,,5,4,0,Opportunity,0,0.09884500079772925,Very Low
634,HR,Male,51,Consultant,2023-09-07 08:03:05.556036,0,Bachelor,5,8250.0,56,39,1,4,75,19,39,0,4.88,False,2.71,1.69,,5,1,2,Opportunity,1,0.09566413567538909,Very Low
635,Sales,Male,33,Specialist,2018-05-18 08:03:05.556036,6,High School,1,4950.0,47,35,2,3,0,8,28,0,4.49,False,1.26,1.45,,5,4,0,Opportunity,0,0.09957649503039244,Very Low
636,IT,Female,37,Developer,2016-10-04 08:03:05.556036,7,High School,5,7500.0,39,16,25,8,25,16,64,2,1.56,False,2.09,1.99,,3,4,3,Opportunity,0,0.10017541883729845,Low
637,Finance,Other,47,Analyst,2016-08-30 08:03:05.556036,8,Bachelor,4,5600.0,47,19,8,0,50,6,24,2,2.95,False,2.02,2.34,,4,4,0,Opportunity,0,0.09888935635270654,Very Low
638,Sales,Male,42,Specialist,2017-02-10 08:03:05.556036,7,Bachelor,2,5400.0,53,38,25,8,50,14,70,1,4.47,False,1.64,2.37,,3,4,3,Opportunity,0,0.09998868512427683,Very Low
639,Sales,Female,29,Consultant,2024-07-20 08:03:05.556036,0,High School,5,8250.0,44,35,26,4,0,13,88,2,2.44,False,2.67,3.31,,2,1,2,Opportunity,0,0.09934920862517095,Very Low
640,Sales,Male,53,Analyst,2015-03-11 08:03:05.556036,9,High School,4,5600.0,38,17,20,12,100,11,96,1,2.95,True,1.79,2.14,,3,4,3,Opportunity,0,0.09987699362619414,Very Low
641,Engineering,Male,43,Engineer,2017-09-10 08:03:05.556036,6,PhD,2,7200.0,49,16,10,5,0,5,63,2,4.04,False,1.32,2.96,,4,4,0,Opportunity,0,0.10036341634346745,Low
642,IT,Male,35,Engineer,2018-09-08 08:03:05.556036,5,High School,4,8400.0,43,39,6,11,25,4,11,1,3.58,False,1.95,0.29,,4,3,1,Weakness,0,0.09736693610312702,Very Low
643,IT,Male,37,Manager,2015-07-09 08:03:05.556036,9,Bachelor,4,8400.0,35,2,20,3,50,14,55,0,2.37,False,1.67,1.59,,3,4,3,Opportunity,0,0.10018356817899944,Low
644,Legal,Male,30,Engineer,2020-05-28 08:03:05.556036,4,Master,2,7200.0,44,26,3,5,0,3,97,0,1.49,False,1.49,2.17,,5,3,0,Opportunity,0,0.10270391682231181,Low
645,Legal,Female,59,Manager,2015-10-16 08:03:05.556036,8,High School,2,7200.0,31,17,22,6,100,15,59,2,2.8,False,1.17,2.42,,3,4,3,Opportunity,0,0.10146000269756007,Low
646,Finance,Female,39,Technician,2016-01-22 08:03:05.556036,8,High School,4,4900.0,60,14,16,10,100,18,19,2,3.26,False,1.66,1.04,,3,4,3,Opportunity,0,0.09911465513691267,Very Low
647,Customer Support,Male,22,Technician,2019-11-29 08:03:05.556036,4,Master,5,5250.0,50,39,19,0,0,2,19,0,3.6,False,2.71,1.38,,3,3,3,Opportunity,0,0.09705763288467543,Very Low
648,Customer Support,Male,30,Consultant,2015-03-20 08:03:05.556036,9,High School,4,7700.0,47,2,1,5,75,5,54,2,1.83,False,1.64,2.18,,5,4,0,Opportunity,0,0.10053745014752562,Low
649,Marketing,Female,31,Developer,2024-09-03 08:03:05.556036,0,Bachelor,4,7000.0,44,46,23,14,75,5,15,1,1.43,False,1.91,-0.52,,3,1,2,Opportunity,1,0.09990077208728945,Very Low
650,Legal,Male,44,Developer,2019-01-29 08:03:05.556036,5,High School,2,6000.0,53,15,23,12,100,11,90,0,3.55,False,1.16,1.64,,3,3,1,Weakness,0,0.10155982935246992,Low
651,Legal,Female,29,Developer,2015-12-10 08:03:05.556036,8,Master,3,6500.0,57,43,23,0,100,2,99,2,3.23,False,2.39,4.28,,3,4,3,Opportunity,1,0.10068682987785504,Low
652,Operations,Male,33,Specialist,2022-09-12 08:03:05.556036,1,Bachelor,1,4950.0,36,12,11,9,0,18,30,0,2.07,False,0.55,0.14,,4,1,1,Weakness,0,0.10255535548945227,Low
653,Marketing,Male,39,Specialist,2015-06-14 08:03:05.556036,9,PhD,1,4950.0,47,38,27,3,25,3,75,2,1.62,False,1.37,2.9,,2,4,3,Opportunity,0,0.10394062040292627,Low
654,Operations,Male,39,Analyst,2014-10-24 08:03:05.556036,9,High School,1,4400.0,40,1,11,5,25,18,89,2,3.18,False,0.75,3.39,,4,4,0,Opportunity,0,0.10271924815244043,Low
655,HR,Male,27,Analyst,2015-12-04 08:03:05.556036,8,High School,5,6000.0,31,27,7,8,100,7,81,2,4.24,False,2.39,3.08,,4,4,0,Opportunity,0,0.09676848278286583,Very Low
656,Customer Support,Female,59,Analyst,2016-08-09 08:03:05.556036,8,High School,2,4800.0,46,34,25,6,100,17,23,0,3.25,True,1.41,0.64,,3,4,1,Weakness,0,0.10047059349918386,Low
657,HR,Female,39,Technician,2018-01-02 08:03:05.556036,6,Bachelor,4,4900.0,59,30,10,8,0,12,59,1,2.18,False,2.08,1.52,,4,4,0,Opportunity,0,0.10009638343743274,Low
658,Finance,Male,35,Analyst,2020-11-22 08:03:05.556036,3,High School,1,4400.0,41,2,15,3,100,16,94,2,2.69,False,0.84,3.65,,4,2,2,Opportunity,0,0.10342555123881553,Low
659,Operations,Female,33,Manager,2014-09-17 08:03:05.556036,9,Bachelor,5,9000.0,49,3,26,4,50,12,86,0,2.91,True,2.17,2.38,,2,4,3,Opportunity,0,0.09957569720188375,Very Low
660,Customer Support,Female,55,Engineer,2020-05-07 08:03:05.556036,4,Bachelor,4,8400.0,46,41,4,7,100,11,23,2,4.84,False,2.21,1.91,,5,3,0,Opportunity,0,0.09634839661457104,Very Low
661,Customer Support,Male,43,Consultant,2024-01-07 08:03:05.556036,0,High School,3,7150.0,34,23,3,2,0,9,63,2,4.08,False,1.8,3.34,,5,1,2,Opportunity,0,0.09866058072005789,Very Low
662,Sales,Male,46,Analyst,2015-07-19 08:03:05.556036,9,High School,1,4400.0,57,48,16,3,75,12,18,1,2.66,False,1.42,1.24,,3,4,3,Opportunity,0,0.1017243357707292,Low
663,Engineering,Female,47,Analyst,2020-11-19 08:03:05.556036,3,High School,1,4400.0,40,8,9,5,75,2,29,1,1.89,False,0.63,1.07,,4,2,1,Weakness,0,0.10294066822820387,Low
664,Legal,Male,47,Engineer,2020-05-01 08:03:05.556036,4,Bachelor,3,7800.0,33,41,8,14,100,2,89,2,1.86,False,1.71,1.94,,4,3,0,Opportunity,0,0.10085810569658121,Low
